"subject" "activity" "Variable" "Average"
29 "LAYING" "fbodyacc_bandsenergy_33_48...342" -0.945667251802326
29 "LAYING" "fbodyacc_bandsenergy_41_48...309" -0.894379978226744
29 "LAYING" "fbodyacc_bandsenergy_41_48...323" -0.868230224186047
29 "LAYING" "fbodyacc_bandsenergy_41_48...337" -0.938086288953488
29 "LAYING" "fbodyacc_bandsenergy_49_56...310" -0.925447503110465
29 "LAYING" "fbodyacc_bandsenergy_49_56...324" -0.895793863430233
29 "LAYING" "fbodyacc_bandsenergy_49_56...338" -0.944684696337209
29 "LAYING" "fbodyacc_bandsenergy_49_64...315" -0.928336031104651
29 "LAYING" "fbodyacc_bandsenergy_49_64...329" -0.915782105005814
29 "LAYING" "fbodyacc_bandsenergy_49_64...343" -0.949729111511628
29 "LAYING" "fbodyacc_bandsenergy_57_64...311" -0.934065458508721
29 "LAYING" "fbodyacc_bandsenergy_57_64...325" -0.951176675232558
29 "LAYING" "fbodyacc_bandsenergy_57_64...339" -0.963048247122093
29 "LAYING" "fbodyacc_bandsenergy_9_16...305" -0.877313896482558
29 "LAYING" "fbodyacc_bandsenergy_9_16...319" -0.894455170697674
29 "LAYING" "fbodyacc_bandsenergy_9_16...333" -0.934100522325581
29 "LAYING" "fbodyacc_energy_x" -0.790801775968023
29 "LAYING" "fbodyacc_energy_y" -0.821859339651163
29 "LAYING" "fbodyacc_energy_z" -0.82157670431657
29 "LAYING" "fbodyacc_entropy_x" -0.248114445174419
29 "LAYING" "fbodyacc_entropy_y" -0.270851117965116
29 "LAYING" "fbodyacc_entropy_z" -0.291749813436047
29 "LAYING" "fbodyacc_iqr_x" -0.625457112350291
29 "LAYING" "fbodyacc_iqr_y" -0.672979530667442
29 "LAYING" "fbodyacc_iqr_z" -0.78575395519186
29 "LAYING" "fbodyacc_kurtosis_x" -0.590042609978779
29 "LAYING" "fbodyacc_kurtosis_y" -0.670746292587209
29 "LAYING" "fbodyacc_kurtosis_z" -0.538620325976802
29 "LAYING" "fbodyacc_mad_x" -0.547967536292151
29 "LAYING" "fbodyacc_mad_y" -0.606982007165523
29 "LAYING" "fbodyacc_mad_z" -0.646359725497006
29 "LAYING" "fbodyacc_max_x" -0.646182326588692
29 "LAYING" "fbodyacc_max_y" -0.747573275948547
29 "LAYING" "fbodyacc_max_z" -0.599175664351744
29 "LAYING" "fbodyacc_maxinds_x" -0.708927230813953
29 "LAYING" "fbodyacc_maxinds_y" -0.750581394787791
29 "LAYING" "fbodyacc_maxinds_z" -0.854427548043605
29 "LAYING" "fbodyacc_mean_x" -0.579901000186134
29 "LAYING" "fbodyacc_mean_y" -0.587686308146221
29 "LAYING" "fbodyacc_mean_z" -0.680547675465116
29 "LAYING" "fbodyacc_meanfreq_x" -0.165350787567733
29 "LAYING" "fbodyacc_meanfreq_y" 0.128076957523023
29 "LAYING" "fbodyacc_meanfreq_z" 0.0886270605992151
29 "LAYING" "fbodyacc_min_x" -0.835979641869186
29 "LAYING" "fbodyacc_min_y" -0.876932791957849
29 "LAYING" "fbodyacc_min_z" -0.918885778895349
29 "LAYING" "fbodyacc_skewness_x" -0.235651129128488
29 "LAYING" "fbodyacc_skewness_y" -0.368319398044186
29 "LAYING" "fbodyacc_skewness_z" -0.302983054715698
29 "LAYING" "fbodyacc_sma" -0.553959202453983
29 "LAYING" "fbodyacc_std_x" -0.5727879490375
29 "LAYING" "fbodyacc_std_y" -0.630978844851831
29 "LAYING" "fbodyacc_std_z" -0.602550925183721
29 "LAYING" "fbodyaccjerk_bandsenergy_1_16...391" -0.856775323982558
29 "LAYING" "fbodyaccjerk_bandsenergy_1_16...405" -0.896403925145349
29 "LAYING" "fbodyaccjerk_bandsenergy_1_16...419" -0.917813392645349
29 "LAYING" "fbodyaccjerk_bandsenergy_1_24...395" -0.836869456569767
29 "LAYING" "fbodyaccjerk_bandsenergy_1_24...409" -0.855761416366279
29 "LAYING" "fbodyaccjerk_bandsenergy_1_24...423" -0.939643485494186
29 "LAYING" "fbodyaccjerk_bandsenergy_1_8...383" -0.844893312037791
29 "LAYING" "fbodyaccjerk_bandsenergy_1_8...397" -0.896920142790698
29 "LAYING" "fbodyaccjerk_bandsenergy_1_8...411" -0.914906670116279
29 "LAYING" "fbodyaccjerk_bandsenergy_17_24...385" -0.873443516482558
29 "LAYING" "fbodyaccjerk_bandsenergy_17_24...399" -0.843559438367151
29 "LAYING" "fbodyaccjerk_bandsenergy_17_24...413" -0.965039730581395
29 "LAYING" "fbodyaccjerk_bandsenergy_17_32...392" -0.84575666380814
29 "LAYING" "fbodyaccjerk_bandsenergy_17_32...406" -0.823376122729651
29 "LAYING" "fbodyaccjerk_bandsenergy_17_32...420" -0.963455244244186
29 "LAYING" "fbodyaccjerk_bandsenergy_25_32...386" -0.877624006453488
29 "LAYING" "fbodyaccjerk_bandsenergy_25_32...400" -0.867486552848837
29 "LAYING" "fbodyaccjerk_bandsenergy_25_32...414" -0.961739760639535
29 "LAYING" "fbodyaccjerk_bandsenergy_25_48...396" -0.833245891453488
29 "LAYING" "fbodyaccjerk_bandsenergy_25_48...410" -0.856141806715116
29 "LAYING" "fbodyaccjerk_bandsenergy_25_48...424" -0.957088262034884
29 "LAYING" "fbodyaccjerk_bandsenergy_33_40...387" -0.900439318924419
29 "LAYING" "fbodyaccjerk_bandsenergy_33_40...401" -0.880806783895349
29 "LAYING" "fbodyaccjerk_bandsenergy_33_40...415" -0.956996381424419
29 "LAYING" "fbodyaccjerk_bandsenergy_33_48...393" -0.886282273633721
29 "LAYING" "fbodyaccjerk_bandsenergy_33_48...407" -0.842653364648256
29 "LAYING" "fbodyaccjerk_bandsenergy_33_48...421" -0.94983487502907
29 "LAYING" "fbodyaccjerk_bandsenergy_41_48...388" -0.886142382848837
29 "LAYING" "fbodyaccjerk_bandsenergy_41_48...402" -0.858509170604651
29 "LAYING" "fbodyaccjerk_bandsenergy_41_48...416" -0.942809276773256
29 "LAYING" "fbodyaccjerk_bandsenergy_49_56...389" -0.932157335668605
29 "LAYING" "fbodyaccjerk_bandsenergy_49_56...403" -0.915479345872093
29 "LAYING" "fbodyaccjerk_bandsenergy_49_56...417" -0.935782372732558
29 "LAYING" "fbodyaccjerk_bandsenergy_49_64...394" -0.93003224872093
29 "LAYING" "fbodyaccjerk_bandsenergy_49_64...408" -0.922080395726744
29 "LAYING" "fbodyaccjerk_bandsenergy_49_64...422" -0.937440290261628
29 "LAYING" "fbodyaccjerk_bandsenergy_57_64...390" -0.982930431889535
29 "LAYING" "fbodyaccjerk_bandsenergy_57_64...404" -0.967774478662791
29 "LAYING" "fbodyaccjerk_bandsenergy_57_64...418" -0.985800419593023
29 "LAYING" "fbodyaccjerk_bandsenergy_9_16...384" -0.884682297005814
29 "LAYING" "fbodyaccjerk_bandsenergy_9_16...398" -0.912524043284884
29 "LAYING" "fbodyaccjerk_bandsenergy_9_16...412" -0.939220168866279
29 "LAYING" "fbodyaccjerk_energy_x" -0.836200430174419
29 "LAYING" "fbodyaccjerk_energy_y" -0.845010630930233
29 "LAYING" "fbodyaccjerk_energy_z" -0.948002034447674
29 "LAYING" "fbodyaccjerk_entropy_x" -0.284731565726744
29 "LAYING" "fbodyaccjerk_entropy_y" -0.318842259244186
29 "LAYING" "fbodyaccjerk_entropy_z" -0.426740313054942
29 "LAYING" "fbodyaccjerk_iqr_x" -0.599876507829564
29 "LAYING" "fbodyaccjerk_iqr_y" -0.71856448040407
29 "LAYING" "fbodyaccjerk_iqr_z" -0.788247442877907
29 "LAYING" "fbodyaccjerk_kurtosis_x" -0.770699370331395
29 "LAYING" "fbodyaccjerk_kurtosis_y" -0.860519504418605
29 "LAYING" "fbodyaccjerk_kurtosis_z" -0.855428200465116
29 "LAYING" "fbodyaccjerk_mad_x" -0.577602993320058
29 "LAYING" "fbodyaccjerk_mad_y" -0.653285630342151
29 "LAYING" "fbodyaccjerk_mad_z" -0.797519851133721
29 "LAYING" "fbodyaccjerk_max_x" -0.729423337991279
29 "LAYING" "fbodyaccjerk_max_y" -0.728848152741279
29 "LAYING" "fbodyaccjerk_max_z" -0.843487980145349
29 "LAYING" "fbodyaccjerk_maxinds_x" -0.46406976744186
29 "LAYING" "fbodyaccjerk_maxinds_y" -0.32406976744186
29 "LAYING" "fbodyaccjerk_maxinds_z" -0.289883720930233
29 "LAYING" "fbodyaccjerk_mean_x" -0.629875853152035
29 "LAYING" "fbodyaccjerk_mean_y" -0.641289075786337
29 "LAYING" "fbodyaccjerk_mean_z" -0.768433928313954
29 "LAYING" "fbodyaccjerk_meanfreq_x" 0.0107764076990698
29 "LAYING" "fbodyaccjerk_meanfreq_y" -0.0815611305061628
29 "LAYING" "fbodyaccjerk_meanfreq_z" -0.00952646181569767
29 "LAYING" "fbodyaccjerk_min_x" -0.869577431249709
29 "LAYING" "fbodyaccjerk_min_y" -0.863102176651163
29 "LAYING" "fbodyaccjerk_min_z" -0.904924018084302
29 "LAYING" "fbodyaccjerk_skewness_x" -0.394795559599419
29 "LAYING" "fbodyaccjerk_skewness_y" -0.461806230857558
29 "LAYING" "fbodyaccjerk_skewness_z" -0.552557194613372
29 "LAYING" "fbodyaccjerk_sma" -0.621366316675291
29 "LAYING" "fbodyaccjerk_std_x" -0.651564188964826
29 "LAYING" "fbodyaccjerk_std_y" -0.655526116655523
29 "LAYING" "fbodyaccjerk_std_z" -0.818292780813954
29 "LAYING" "fbodyaccmag_energy" -0.798487957238372
29 "LAYING" "fbodyaccmag_entropy" -0.269942714985465
29 "LAYING" "fbodyaccmag_iqr" -0.70671410464157
29 "LAYING" "fbodyaccmag_kurtosis" -0.684531116735465
29 "LAYING" "fbodyaccmag_mad" -0.5877597336625
29 "LAYING" "fbodyaccmag_max" -0.724979614194767
29 "LAYING" "fbodyaccmag_maxinds" -0.712910985665698
29 "LAYING" "fbodyaccmag_mean" -0.589294014734302
29 "LAYING" "fbodyaccmag_meanfreq" 0.162765300930698
29 "LAYING" "fbodyaccmag_min" -0.906386412238372
29 "LAYING" "fbodyaccmag_skewness" -0.416251793360465
29 "LAYING" "fbodyaccmag_sma" -0.589294014734302
29 "LAYING" "fbodyaccmag_std" -0.639314176054942
29 "LAYING" "fbodybodyaccjerkmag_energy" -0.832568484156977
29 "LAYING" "fbodybodyaccjerkmag_entropy" -0.362716130930233
29 "LAYING" "fbodybodyaccjerkmag_iqr" -0.669028383967733
29 "LAYING" "fbodybodyaccjerkmag_kurtosis" -0.721968309647093
29 "LAYING" "fbodybodyaccjerkmag_mad" -0.59597133147282
29 "LAYING" "fbodybodyaccjerkmag_max" -0.700365359619186
29 "LAYING" "fbodybodyaccjerkmag_maxinds" -0.862403099302326
29 "LAYING" "fbodybodyaccjerkmag_mean" -0.609879937469099
29 "LAYING" "fbodybodyaccjerkmag_meanfreq" 0.227450813250137
29 "LAYING" "fbodybodyaccjerkmag_min" -0.800511254595058
29 "LAYING" "fbodybodyaccjerkmag_skewness" -0.424940538727326
29 "LAYING" "fbodybodyaccjerkmag_sma" -0.609879937469099
29 "LAYING" "fbodybodyaccjerkmag_std" -0.636434470547384
29 "LAYING" "fbodybodygyrojerkmag_energy" -0.970362112151163
29 "LAYING" "fbodybodygyrojerkmag_entropy" -0.412332700790698
29 "LAYING" "fbodybodygyrojerkmag_iqr" -0.835230722616279
29 "LAYING" "fbodybodygyrojerkmag_kurtosis" -0.738139409133721
29 "LAYING" "fbodybodygyrojerkmag_mad" -0.836045390058139
29 "LAYING" "fbodybodygyrojerkmag_max" -0.873835439186047
29 "LAYING" "fbodybodygyrojerkmag_maxinds" -0.844684384287791
29 "LAYING" "fbodybodygyrojerkmag_mean" -0.840464164156977
29 "LAYING" "fbodybodygyrojerkmag_meanfreq" 0.212434137252471
29 "LAYING" "fbodybodygyrojerkmag_min" -0.904932947877907
29 "LAYING" "fbodybodygyrojerkmag_skewness" -0.443109811705523
29 "LAYING" "fbodybodygyrojerkmag_sma" -0.840464164156977
29 "LAYING" "fbodybodygyrojerkmag_std" -0.851462426569767
29 "LAYING" "fbodybodygyromag_energy" -0.860512161197674
29 "LAYING" "fbodybodygyromag_entropy" -0.213763000290698
29 "LAYING" "fbodybodygyromag_iqr" -0.758285140133721
29 "LAYING" "fbodybodygyromag_kurtosis" -0.61090805500843
29 "LAYING" "fbodybodygyromag_mad" -0.664709096997093
29 "LAYING" "fbodybodygyromag_max" -0.713535472613372
29 "LAYING" "fbodybodygyromag_maxinds" -0.870453190784884
29 "LAYING" "fbodybodygyromag_mean" -0.722018434984302
29 "LAYING" "fbodybodygyromag_meanfreq" -0.0446469221483721
29 "LAYING" "fbodybodygyromag_min" -0.908294602965116
29 "LAYING" "fbodybodygyromag_skewness" -0.3057915577075
29 "LAYING" "fbodybodygyromag_sma" -0.722018434984302
29 "LAYING" "fbodybodygyromag_std" -0.671454324368401
29 "LAYING" "fbodygyro_bandsenergy_1_16...470" -0.911648014156977
29 "LAYING" "fbodygyro_bandsenergy_1_16...484" -0.817683887848837
29 "LAYING" "fbodygyro_bandsenergy_1_16...498" -0.920061845174419
29 "LAYING" "fbodygyro_bandsenergy_1_24...474" -0.909579398052326
29 "LAYING" "fbodygyro_bandsenergy_1_24...488" -0.827230469709302
29 "LAYING" "fbodygyro_bandsenergy_1_24...502" -0.914452838052326
29 "LAYING" "fbodygyro_bandsenergy_1_8...462" -0.919429098110465
29 "LAYING" "fbodygyro_bandsenergy_1_8...476" -0.750842906434012
29 "LAYING" "fbodygyro_bandsenergy_1_8...490" -0.933956609709302
29 "LAYING" "fbodygyro_bandsenergy_17_24...464" -0.93433443255814
29 "LAYING" "fbodygyro_bandsenergy_17_24...478" -0.992674310523256
29 "LAYING" "fbodygyro_bandsenergy_17_24...492" -0.9554445725
29 "LAYING" "fbodygyro_bandsenergy_17_32...471" -0.928365073284884
29 "LAYING" "fbodygyro_bandsenergy_17_32...485" -0.990332593982558
29 "LAYING" "fbodygyro_bandsenergy_17_32...499" -0.942289655843023
29 "LAYING" "fbodygyro_bandsenergy_25_32...465" -0.953875333430233
29 "LAYING" "fbodygyro_bandsenergy_25_32...479" -0.99070249372093
29 "LAYING" "fbodygyro_bandsenergy_25_32...493" -0.968547143982558
29 "LAYING" "fbodygyro_bandsenergy_25_48...475" -0.946839340552326
29 "LAYING" "fbodygyro_bandsenergy_25_48...489" -0.989186292848837
29 "LAYING" "fbodygyro_bandsenergy_25_48...503" -0.969637746773256
29 "LAYING" "fbodygyro_bandsenergy_33_40...466" -0.930632907703488
29 "LAYING" "fbodygyro_bandsenergy_33_40...480" -0.991153030203488
29 "LAYING" "fbodygyro_bandsenergy_33_40...494" -0.974775162965116
29 "LAYING" "fbodygyro_bandsenergy_33_48...472" -0.93124329627907
29 "LAYING" "fbodygyro_bandsenergy_33_48...486" -0.988165836569767
29 "LAYING" "fbodygyro_bandsenergy_33_48...500" -0.972056048081395
29 "LAYING" "fbodygyro_bandsenergy_41_48...467" -0.949259762122093
29 "LAYING" "fbodygyro_bandsenergy_41_48...481" -0.977046057674419
29 "LAYING" "fbodygyro_bandsenergy_41_48...495" -0.964996729040698
29 "LAYING" "fbodygyro_bandsenergy_49_56...468" -0.96621442872093
29 "LAYING" "fbodygyro_bandsenergy_49_56...482" -0.972505510465116
29 "LAYING" "fbodygyro_bandsenergy_49_56...496" -0.95997620119186
29 "LAYING" "fbodygyro_bandsenergy_49_64...473" -0.972596413401163
29 "LAYING" "fbodygyro_bandsenergy_49_64...487" -0.971747645261628
29 "LAYING" "fbodygyro_bandsenergy_49_64...501" -0.967305915145349
29 "LAYING" "fbodygyro_bandsenergy_57_64...469" -0.980637476424419
29 "LAYING" "fbodygyro_bandsenergy_57_64...483" -0.979391930639535
29 "LAYING" "fbodygyro_bandsenergy_57_64...497" -0.976834691773256
29 "LAYING" "fbodygyro_bandsenergy_9_16...463" -0.914332844796512
29 "LAYING" "fbodygyro_bandsenergy_9_16...477" -0.977626853226744
29 "LAYING" "fbodygyro_bandsenergy_9_16...491" -0.948930819854651
29 "LAYING" "fbodygyro_energy_x" -0.907903770639535
29 "LAYING" "fbodygyro_energy_y" -0.843286845872093
29 "LAYING" "fbodygyro_energy_z" -0.911379762674419
29 "LAYING" "fbodygyro_entropy_x" -0.19114577277907
29 "LAYING" "fbodygyro_entropy_y" -0.239271594244186
29 "LAYING" "fbodygyro_entropy_z" -0.227579254389535
29 "LAYING" "fbodygyro_iqr_x" -0.716277764261337
29 "LAYING" "fbodygyro_iqr_y" -0.843862557994186
29 "LAYING" "fbodygyro_iqr_z" -0.726640066108721
29 "LAYING" "fbodygyro_kurtosis_x" -0.565409110432849
29 "LAYING" "fbodygyro_kurtosis_y" -0.381374007660174
29 "LAYING" "fbodygyro_kurtosis_z" -0.505656145773547
29 "LAYING" "fbodygyro_mad_x" -0.705410267735756
29 "LAYING" "fbodygyro_mad_y" -0.707696583709302
29 "LAYING" "fbodygyro_mad_z" -0.699506854170349
29 "LAYING" "fbodygyro_max_x" -0.749832384476744
29 "LAYING" "fbodygyro_max_y" -0.599338210374709
29 "LAYING" "fbodygyro_max_z" -0.80739434755814
29 "LAYING" "fbodygyro_maxinds_x" -0.836240309302326
29 "LAYING" "fbodygyro_maxinds_y" -0.855588897412791
29 "LAYING" "fbodygyro_maxinds_z" -0.79731355255814
29 "LAYING" "fbodygyro_mean_x" -0.685747413486628
29 "LAYING" "fbodygyro_mean_y" -0.735972301656977
29 "LAYING" "fbodygyro_mean_z" -0.689221357718023
29 "LAYING" "fbodygyro_meanfreq_x" 0.00201044246625
29 "LAYING" "fbodygyro_meanfreq_y" -0.253940049719767
29 "LAYING" "fbodygyro_meanfreq_z" 0.0203516079320058
29 "LAYING" "fbodygyro_min_x" -0.936996607767442
29 "LAYING" "fbodygyro_min_y" -0.913004661860465
29 "LAYING" "fbodygyro_min_z" -0.915239944796512
29 "LAYING" "fbodygyro_skewness_x" -0.261833030547093
29 "LAYING" "fbodygyro_skewness_y" -0.0435101954069767
29 "LAYING" "fbodygyro_skewness_z" -0.198567103198547
29 "LAYING" "fbodygyro_sma" -0.689796890642442
29 "LAYING" "fbodygyro_std_x" -0.752567831707849
29 "LAYING" "fbodygyro_std_y" -0.588857987485174
29 "LAYING" "fbodygyro_std_z" -0.749163172296512
29 "LAYING" "from" NA
29 "LAYING" "tbodyacc_arcoeff_x_1" -0.0279391818020349
29 "LAYING" "tbodyacc_arcoeff_x_2" 0.045668501141093
29 "LAYING" "tbodyacc_arcoeff_x_3" -0.0358756833060174
29 "LAYING" "tbodyacc_arcoeff_x_4" 0.211912935537209
29 "LAYING" "tbodyacc_arcoeff_y_1" 0.101013975268605
29 "LAYING" "tbodyacc_arcoeff_y_2" -0.0309367619295058
29 "LAYING" "tbodyacc_arcoeff_y_3" 0.152844550385233
29 "LAYING" "tbodyacc_arcoeff_y_4" 0.0410577831299419
29 "LAYING" "tbodyacc_arcoeff_z_1" 0.142898969762209
29 "LAYING" "tbodyacc_arcoeff_z_2" -0.0474858435515988
29 "LAYING" "tbodyacc_arcoeff_z_3" 0.00427495459593023
29 "LAYING" "tbodyacc_arcoeff_z_4" 0.0316276245189826
29 "LAYING" "tbodyacc_correlation_x_y" -0.243535893867442
29 "LAYING" "tbodyacc_correlation_x_z" -0.0770946730880233
29 "LAYING" "tbodyacc_correlation_y_z" 0.183195123992471
29 "LAYING" "tbodyacc_energy_x" -0.790598090851744
29 "LAYING" "tbodyacc_energy_y" -0.93108213380814
29 "LAYING" "tbodyacc_energy_z" -0.840475895034884
29 "LAYING" "tbodyacc_entropy_x" -0.19494130547064
29 "LAYING" "tbodyacc_entropy_y" -0.246221839450581
29 "LAYING" "tbodyacc_entropy_z" -0.28144684211016
29 "LAYING" "tbodyacc_iqr_x" -0.67518873352157
29 "LAYING" "tbodyacc_iqr_y" -0.707637106406977
29 "LAYING" "tbodyacc_iqr_z" -0.652267052537209
29 "LAYING" "tbodyacc_mad_x" -0.603141656619186
29 "LAYING" "tbodyacc_mad_y" -0.616667321107849
29 "LAYING" "tbodyacc_mad_z" -0.609089488652326
29 "LAYING" "tbodyacc_max_x" -0.42094803981657
29 "LAYING" "tbodyacc_max_y" -0.331521838569128
29 "LAYING" "tbodyacc_max_z" -0.484698912237791
29 "LAYING" "tbodyacc_mean_x" 0.279111521944767
29 "LAYING" "tbodyacc_mean_y" -0.018471953048314
29 "LAYING" "tbodyacc_mean_z" -0.108675612269477
29 "LAYING" "tbodyacc_min_x" 0.536995410770349
29 "LAYING" "tbodyacc_min_y" 0.428903716593023
29 "LAYING" "tbodyacc_min_z" 0.634366527610465
29 "LAYING" "tbodyacc_sma" -0.56094602774157
29 "LAYING" "tbodyacc_std_x" -0.574295395364826
29 "LAYING" "tbodyacc_std_y" -0.598400275636657
29 "LAYING" "tbodyacc_std_z" -0.606461283926453
29 "LAYING" "tbodyaccjerk_arcoeff_x_1" -0.051347986690407
29 "LAYING" "tbodyaccjerk_arcoeff_x_2" 0.140428919555
29 "LAYING" "tbodyaccjerk_arcoeff_x_3" 0.0482901026771512
29 "LAYING" "tbodyaccjerk_arcoeff_x_4" 0.141490409859215
29 "LAYING" "tbodyaccjerk_arcoeff_y_1" 0.0361172603959302
29 "LAYING" "tbodyaccjerk_arcoeff_y_2" 0.0795383531771802
29 "LAYING" "tbodyaccjerk_arcoeff_y_3" 0.185500503934942
29 "LAYING" "tbodyaccjerk_arcoeff_y_4" 0.347546636888663
29 "LAYING" "tbodyaccjerk_arcoeff_z_1" 0.0773286152555233
29 "LAYING" "tbodyaccjerk_arcoeff_z_2" 0.0565500854880233
29 "LAYING" "tbodyaccjerk_arcoeff_z_3" -0.0303146625344767
29 "LAYING" "tbodyaccjerk_arcoeff_z_4" 0.134160801524971
29 "LAYING" "tbodyaccjerk_correlation_x_y" -0.172423777202907
29 "LAYING" "tbodyaccjerk_correlation_x_z" 0.239071919519535
29 "LAYING" "tbodyaccjerk_correlation_y_z" 0.0786830469118314
29 "LAYING" "tbodyaccjerk_energy_x" -0.836359921918605
29 "LAYING" "tbodyaccjerk_energy_y" -0.844922835465116
29 "LAYING" "tbodyaccjerk_energy_z" -0.947978168284884
29 "LAYING" "tbodyaccjerk_entropy_x" -0.176355165697674
29 "LAYING" "tbodyaccjerk_entropy_y" -0.148074291598837
29 "LAYING" "tbodyaccjerk_entropy_z" -0.199170107994186
29 "LAYING" "tbodyaccjerk_iqr_x" -0.640994507892965
29 "LAYING" "tbodyaccjerk_iqr_y" -0.681572889135465
29 "LAYING" "tbodyaccjerk_iqr_z" -0.818682485465116
29 "LAYING" "tbodyaccjerk_mad_x" -0.631873262732558
29 "LAYING" "tbodyaccjerk_mad_y" -0.62445628566218
29 "LAYING" "tbodyaccjerk_mad_z" -0.796312111511628
29 "LAYING" "tbodyaccjerk_max_x" -0.688499344954651
29 "LAYING" "tbodyaccjerk_max_y" -0.780220990884302
29 "LAYING" "tbodyaccjerk_max_z" -0.847554232354651
29 "LAYING" "tbodyaccjerk_mean_x" 0.0788382324713372
29 "LAYING" "tbodyaccjerk_mean_y" 0.00900161248883721
29 "LAYING" "tbodyaccjerk_mean_z" -0.00355290542467733
29 "LAYING" "tbodyaccjerk_min_x" 0.580405133610756
29 "LAYING" "tbodyaccjerk_min_y" 0.671805563284273
29 "LAYING" "tbodyaccjerk_min_z" 0.742554426175581
29 "LAYING" "tbodyaccjerk_sma" -0.667856839605233
29 "LAYING" "tbodyaccjerk_std_x" -0.623456414216366
29 "LAYING" "tbodyaccjerk_std_y" -0.635499779848779
29 "LAYING" "tbodyaccjerk_std_z" -0.793746797790698
29 "LAYING" "tbodyaccjerkmag_arcoeff1" 0.0909663607869186
29 "LAYING" "tbodyaccjerkmag_arcoeff2" -0.0564478157072674
29 "LAYING" "tbodyaccjerkmag_arcoeff3" -0.0592087373098837
29 "LAYING" "tbodyaccjerkmag_arcoeff4" -0.0447853077252326
29 "LAYING" "tbodyaccjerkmag_energy" -0.855676261017442
29 "LAYING" "tbodyaccjerkmag_entropy" -0.158536007994186
29 "LAYING" "tbodyaccjerkmag_iqr" -0.715936033647965
29 "LAYING" "tbodyaccjerkmag_mad" -0.647208782381017
29 "LAYING" "tbodyaccjerkmag_max" -0.628033681662791
29 "LAYING" "tbodyaccjerkmag_mean" -0.664538060484884
29 "LAYING" "tbodyaccjerkmag_min" -0.783754543284884
29 "LAYING" "tbodyaccjerkmag_sma" -0.664538060484884
29 "LAYING" "tbodyaccjerkmag_std" -0.620472049862791
29 "LAYING" "tbodyaccmag_arcoeff1" 0.021371378078314
29 "LAYING" "tbodyaccmag_arcoeff2" -0.0538378575502907
29 "LAYING" "tbodyaccmag_arcoeff3" 0.0939323426265116
29 "LAYING" "tbodyaccmag_arcoeff4" -0.0486612479003198
29 "LAYING" "tbodyaccmag_energy" -0.762956089505814
29 "LAYING" "tbodyaccmag_entropy" -0.0133067553343023
29 "LAYING" "tbodyaccmag_iqr" -0.700569312181686
29 "LAYING" "tbodyaccmag_mad" -0.63320347792907
29 "LAYING" "tbodyaccmag_max" -0.553373712719302
29 "LAYING" "tbodyaccmag_mean" -0.553585593347965
29 "LAYING" "tbodyaccmag_min" -0.828457102645349
29 "LAYING" "tbodyaccmag_sma" -0.553585593347965
29 "LAYING" "tbodyaccmag_std" -0.579067216088081
29 "LAYING" "tbodygyro_arcoeff_x_1" -0.0906895355005814
29 "LAYING" "tbodygyro_arcoeff_x_2" 0.0638750104706105
29 "LAYING" "tbodygyro_arcoeff_x_3" 0.175164671322442
29 "LAYING" "tbodygyro_arcoeff_x_4" -0.0596869086426163
29 "LAYING" "tbodygyro_arcoeff_y_1" -0.160559344587267
29 "LAYING" "tbodygyro_arcoeff_y_2" 0.0713004682453198
29 "LAYING" "tbodygyro_arcoeff_y_3" 0.0245962300232558
29 "LAYING" "tbodygyro_arcoeff_y_4" 0.200312855494767
29 "LAYING" "tbodygyro_arcoeff_z_1" 0.0191780125003779
29 "LAYING" "tbodygyro_arcoeff_z_2" -0.0191811945639535
29 "LAYING" "tbodygyro_arcoeff_z_3" 0.0231991166276453
29 "LAYING" "tbodygyro_arcoeff_z_4" 0.209932675349419
29 "LAYING" "tbodygyro_correlation_x_y" -0.104020780902326
29 "LAYING" "tbodygyro_correlation_x_z" 0.0806215545440988
29 "LAYING" "tbodygyro_correlation_y_z" -0.130875765558343
29 "LAYING" "tbodygyro_energy_x" -0.891665718284884
29 "LAYING" "tbodygyro_energy_y" -0.844144383691861
29 "LAYING" "tbodygyro_energy_z" -0.914355415668605
29 "LAYING" "tbodygyro_entropy_x" -0.213607182680814
29 "LAYING" "tbodygyro_entropy_y" -0.223439180873256
29 "LAYING" "tbodygyro_entropy_z" -0.140573828752907
29 "LAYING" "tbodygyro_iqr_x" -0.774694671493605
29 "LAYING" "tbodygyro_iqr_y" -0.632610542109302
29 "LAYING" "tbodygyro_iqr_z" -0.760668520261628
29 "LAYING" "tbodygyro_mad_x" -0.748022194759884
29 "LAYING" "tbodygyro_mad_y" -0.635728977147965
29 "LAYING" "tbodygyro_mad_z" -0.722927104011628
29 "LAYING" "tbodygyro_max_x" -0.633555073215116
29 "LAYING" "tbodygyro_max_y" -0.749178998081395
29 "LAYING" "tbodygyro_max_z" -0.521145332472093
29 "LAYING" "tbodygyro_mean_x" -0.0101831910869331
29 "LAYING" "tbodygyro_mean_y" -0.0882883296441861
29 "LAYING" "tbodygyro_mean_z" 0.0881626266546221
29 "LAYING" "tbodygyro_min_x" 0.654346007906977
29 "LAYING" "tbodygyro_min_y" 0.742795037034884
29 "LAYING" "tbodygyro_min_z" 0.601527227895349
29 "LAYING" "tbodygyro_sma" -0.605995190753198
29 "LAYING" "tbodygyro_std_x" -0.73469927369157
29 "LAYING" "tbodygyro_std_y" -0.634569173421512
